NUMERO DE INVENTARIO ;DENOMINACAO DE IMOBILIZADO;incorporacao em;IDADES DOS  INTENS ;LOCALIZACAO;LOCALIZACAO_NO_SAP
1171596;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1171598;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1171603;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172543;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172561;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172569;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172578;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172579;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172581;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172586;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170066;SALA_DE_AULA_15
1172248;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172249;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172255;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172259;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172262;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172283;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172291;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172303;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1172309;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170066;SALA_DE_AULA_15
1195654;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170066;SALA_DE_AULA_15
1227294;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170066;SALA_DE_AULA_15
1227343;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170066;SALA_DE_AULA_15
1307930;PROJETOR MULTIMIDIA INTERATIVO;29/06/2019;4;11170066;SALA_DE_AULA_15
1220789;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170066;SALA_DE_AULA_15
1220790;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170066;SALA_DE_AULA_15
1161832;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161835;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161853;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161857;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161858;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161861;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161867;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161869;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161908;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161926;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161943;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161944;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161945;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161946;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161947;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161948;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1161949;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170067;SALA_DE_AULA_16
1206229;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170067;SALA_DE_AULA_16
1314862;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314864;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314867;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314869;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314870;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314871;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314874;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314876;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314882;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314884;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314886;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314888;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314898;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1314908;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170067;SALA_DE_AULA_16
1172595;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172606;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172610;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172614;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1171601;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172555;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172557;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172587;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170067;SALA_DE_AULA_16
1172267;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172270;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172279;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172287;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172288;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172290;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172295;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172296;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172304;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172306;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1172308;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170067;SALA_DE_AULA_16
1195655;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170067;SALA_DE_AULA_16
1227315;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170067;SALA_DE_AULA_16
1227348;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170067;SALA_DE_AULA_16
1302028;PROJETOR MULTIMIDIA INTERATIVO;22/05/2019;4;11170067;SALA_DE_AULA_16
1495866;QUADRO BRANCO MAGNETICO 2000X1200MM;24/01/2023;1;11170067;SALA_DE_AULA_16
1495867;QUADRO BRANCO MAGNETICO 2000X1200MM;24/01/2023;1;11170067;SALA_DE_AULA_16
722646;SWITCH;19/02/2009;15;11170067;SALA_DE_AULA_16
1161831;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161833;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161856;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161859;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161860;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161864;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161874;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161876;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161893;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161894;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161895;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161896;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161902;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161903;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161904;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161905;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1161962;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170068;SALA_DE_AULA_17
1206237;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170068;SALA_DE_AULA_17
1314887;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170068;SALA_DE_AULA_17
1314910;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170068;SALA_DE_AULA_17
1314917;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170068;SALA_DE_AULA_17
1314931;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170068;SALA_DE_AULA_17
1172590;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172607;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172608;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172611;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172612;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171582;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171589;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171591;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171592;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171595;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171597;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1171605;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172532;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172542;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172551;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172558;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172570;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172580;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172585;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170068;SALA_DE_AULA_17
1172246;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172247;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172251;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172252;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172254;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172264;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172266;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172268;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172269;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172272;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172289;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172310;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1172311;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170068;SALA_DE_AULA_17
1195656;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170068;SALA_DE_AULA_17
1227306;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170068;SALA_DE_AULA_17
1227351;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170068;SALA_DE_AULA_17
1302027;PROJETOR MULTIMIDIA INTERATIVO;22/05/2019;4;11170068;SALA_DE_AULA_17
1220785;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170068;SALA_DE_AULA_17
1220786;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170068;SALA_DE_AULA_17
1161834;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161843;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161844;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161845;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161847;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161848;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161849;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161851;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161852;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161862;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161870;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161871;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161875;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161937;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161938;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161939;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1161941;ARMARIO DE ACO C/04 VAOS CINZA CLARO-SCHEFFER;15/05/2014;10;11170069;SALA_DE_AULA_18
1206226;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170069;SALA_DE_AULA_18
1314863;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314868;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314883;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314892;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314897;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314900;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314907;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314913;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314914;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314939;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1314986;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170069;SALA_DE_AULA_18
1172592;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172593;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172617;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1171583;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1171584;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1171593;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1171600;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1171602;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172535;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172548;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172559;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172562;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172565;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172566;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172572;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172573;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172574;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172575;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172576;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172577;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172583;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170069;SALA_DE_AULA_18
1172253;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170069;SALA_DE_AULA_18
1172277;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170069;SALA_DE_AULA_18
1172281;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170069;SALA_DE_AULA_18
1195657;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170069;SALA_DE_AULA_18
1227299;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170069;SALA_DE_AULA_18
1227345;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170069;SALA_DE_AULA_18
1302026;PROJETOR MULTIMIDIA INTERATIVO;22/05/2019;4;11170069;SALA_DE_AULA_18
1220783;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170069;SALA_DE_AULA_18
1220784;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170069;SALA_DE_AULA_18
1161830;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161836;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161837;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161838;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161839;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161840;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161841;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
1161842;ARMARIO DE ACO C/04 VAOS AMARELO-SCHEFFER;15/05/2014;10;11170070;SALA_DE_AULA_19
